conversation_id,customer_message,brand_response,text,intent,should_escalate,thread_length,timestamp,num_customer_msgs,num_brand_msgs
2410804,"@Uber_Support the UberEATS app has gone blank on me, before 2pm it was fine and just after 2pm it has stopped working.",@693153 We're working hard to get Krispy Kreme to as many people as possible! Keep trying.,"@Uber_Support the UberEATS app has gone blank on me, before 2pm it was fine and just after 2pm it has stopped working.",app_functionality,False,3,2017-11-14 14:19:10+00:00,2,1
2410818,Still confirming order with the restaurant 🤔 @115877 don't play with my emotions like this!,"@693158 We’re sorry to hear that. Please try and re-order again. If you would like us to look into it, send a note through the ""Help"" section in the UberEATS app.",Still confirming order with the restaurant 🤔 @115877 don't play with my emotions like this!,other,False,2,2017-11-14 14:19:13+00:00,1,1
2407302,S/O to our @115873 driver for spraying our seats with that cat piss they pass off as Air Freshener. Now It’s soaked in to my clothes for my 11 hour travel day across the continent.,@692299 Here to help. Send us a note at https://t.co/fS660rQ8NQ so our team can connect.,S/O to our @115873 driver for spraying our seats with that cat piss they pass off as Air Freshener. Now It’s soaked in to my clothes for my 11 hour travel day across the continent.,ride_status,False,2,2017-11-14 14:19:29+00:00,1,1
2410737,@148768 @115877 i am actually so unimpressed in the service that has been provided today,"@693131 We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",@148768 @115877 i am actually so unimpressed in the service that has been provided today,other,False,2,2017-11-14 14:19:49+00:00,1,1
2408942,"Has anyone had any success with the Krispy Kreme/Uber Eats offer yet? Seems like everyone is like me, waiting impatiently for the app to actually work.","@692681 Hello, Lexi. We've gone ahead and followed up with you via DM regarding this matter.","Has anyone had any success with the Krispy Kreme/Uber Eats offer yet? Seems like everyone is like me, waiting impatiently for the app to actually work.",ride_status,False,4,2017-11-14 14:19:52+00:00,3,1
2410798,@115877 @148768 😩 https://t.co/dphSwXeSk0,"@693151 We're sorry, Zoe. We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",@115877 @148768 😩 https://t.co/dphSwXeSk0,other,False,2,2017-11-14 14:20:15+00:00,1,1
2410735,This is cruel @115877 https://t.co/ituW8OTCPP,"@693130 We're sorry. We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",This is cruel @115877 https://t.co/ituW8OTCPP,other,False,4,2017-11-14 14:20:27+00:00,3,1
2410755,I am trying to order for your free London order from the Ubereats app but nothing is coming up@krispykreme,@559646 We're working hard to get Krispy Kreme to as many people as possible! Keep trying.,I am trying to order for your free London order from the Ubereats app but nothing is coming up@krispykreme,app_functionality,False,2,2017-11-14 14:20:28+00:00,1,1
2421573,@115877 what’s going on been trying since 2 to get free doughnuts for office https://t.co/8y5PAHyLkq,@695571 We're so sorry you didn’t get your free Original Glazed Dozen box. Demand was through the roof and stocks ran out. Stay tuned for more fun promotions soon!,@115877 what’s going on been trying since 2 to get free doughnuts for office https://t.co/8y5PAHyLkq,other,False,5,2017-11-14 14:20:29+00:00,3,2
2410726,@148768 @115877 I'm so mad https://t.co/XD6AbWPN2z,@693126 We're so sorry you didn’t get your free Original Glazed Dozen box. We experienced a technical issue caused by high demand. Stay tuned for more fun promotions soon!,@148768 @115877 I'm so mad https://t.co/XD6AbWPN2z,other,False,4,2017-11-14 14:20:51+00:00,2,2
2410745,@115873 months later and still have not seen any pool passes or regular commuter passes show up in my app,"@693135 Let's look into this, Ruth. Please reach out via in-app Help so we can connect!",@115873 months later and still have not seen any pool passes or regular commuter passes show up in my app,app_functionality,False,2,2017-11-14 14:20:54+00:00,1,1
2410740,@115877 @148768 what does this even mean?! Send help #sos https://t.co/t5ht0n39DI,@693133 We're working hard to get Krispy Kreme to as many people as possible! Keep trying.,@115877 @148768 what does this even mean?! Send help #sos https://t.co/t5ht0n39DI,other,False,2,2017-11-14 14:20:59+00:00,1,1
2410730,@148768 @115877 what’s going on guys? #doughnuts #🍩 https://t.co/bhgJ9aa6K3,@693128 We're working hard to get Krispy Kreme to as many people as possible! Keep trying.,@148768 @115877 what’s going on guys? #doughnuts #🍩 https://t.co/bhgJ9aa6K3,other,False,2,2017-11-14 14:21:04+00:00,1,1
2410723,@115877 @148768 help me please!!!! Giving me so much anxiety https://t.co/vi2W5WtUkg,"@693125 We're sorry. We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",@115877 @148768 help me please!!!! Giving me so much anxiety https://t.co/vi2W5WtUkg,other,False,2,2017-11-14 14:21:25+00:00,1,1
2410811,"""@115877, you have 30 minutes to deliver our @148768 donut's or we will burn Gotham to the ground"" https://t.co/66aeDDHVM6","@693156 We're still going strong – keep trying, and we hope to get to you ASAP!","""@115877, you have 30 minutes to deliver our @148768 donut's or we will burn Gotham to the ground"" https://t.co/66aeDDHVM6",other,False,2,2017-11-14 14:21:27+00:00,1,1
2407174,"@115877 your app -5 stars, never again",@692258 We're working hard to get Krispy Kreme to as many people as possible! Keep trying.,"@115877 your app -5 stars, never again",app_functionality,False,2,2017-11-14 14:21:31+00:00,1,1
2410709,How @115877 be telling me that they can’t find @148768 on my app 😒🙄,"@429692 Sorry to hear about the trouble. We've been overwhelmed by demand! Supply is limited, but please keep trying.",How @115877 be telling me that they can’t find @148768 on my app 😒🙄,app_functionality,False,2,2017-11-14 14:21:31+00:00,1,1
2410716,DONT FAIL ME NOW 🍩🙏🏼 @115877 https://t.co/CoDKChMLri,"@321328 We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",DONT FAIL ME NOW 🍩🙏🏼 @115877 https://t.co/CoDKChMLri,other,False,2,2017-11-14 14:21:31+00:00,1,1
2404094,@Uber_Support I would like a refund because my driver just went back and forth and I spent at least 10 minutes waiting before I cancelled. He never even got close to picking me up. https://t.co/0dGiygomdJ,@691541 Here to help. Send us a note at https://t.co/e8HVorX5rh so our team can connect.,@Uber_Support I would like a refund because my driver just went back and forth and I spent at least 10 minutes waiting before I cancelled. He never even got close to picking me up. https://t.co/0dGiygomdJ,ride_status,False,2,2017-11-14 14:21:55+00:00,1,1
2410701,Let's hope the @148768 donuts come! :) My free dozen is confirmed! @115877 https://t.co/bSobalmQ8d,@693119 We're so sorry you didn’t get your FREE Original Glazed Dozen box. We experienced a technical issue. Demand was through the roof and stocks ran out! Stay tuned for more fun promotions soon!,Let's hope the @148768 donuts come! :) My free dozen is confirmed! @115877 https://t.co/bSobalmQ8d,other,False,4,2017-11-14 14:21:58+00:00,2,2
2410669,Not cool #freedoughnut 🍩 @115877 @148768 https://t.co/MIvHhd0iNC,"@693104 We're sorry, Andy. We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",Not cool #freedoughnut 🍩 @115877 @148768 https://t.co/MIvHhd0iNC,other,False,2,2017-11-14 14:22:11+00:00,1,1
2410674,If you work in central London don't forget to claim your free dozen @148768 with @115877 for the office ☺️,@693106 We're so sorry you didn’t your FREE Original Glazed Dozen box. Demand was through the roof and stocks ran out! Stay tuned for more fun promotions soon!,If you work in central London don't forget to claim your free dozen @148768 with @115877 for the office ☺️,other,False,3,2017-11-14 14:22:15+00:00,2,1
2414683,@115877  WOOHOO order done #KrispyKreme Not sure how long it they will take to be delivered by the equator? #longdistance #betterbeworthit #notsurewhatsgoingon https://t.co/S0KpRD7WsN,"@694082 Hey, Peter! Make sure to check your app for the status of your order.",@115877  WOOHOO order done #KrispyKreme Not sure how long it they will take to be delivered by the equator? #longdistance #betterbeworthit #notsurewhatsgoingon https://t.co/S0KpRD7WsN,ride_status,False,3,2017-11-14 14:22:19+00:00,2,1
2410704,Pure Krispy Kreme disappointment in the office. @115877 https://t.co/0lRBDebYXx,"@693120 Sorry for the trouble! We're working hard to get Krispy Kreme to as many people as possible, keep trying.",Pure Krispy Kreme disappointment in the office. @115877 https://t.co/0lRBDebYXx,app_functionality,False,2,2017-11-14 14:22:27+00:00,1,1
2410695,"Hey, @115877 and @148768 my fat ass is tryna get some of these free doughnuts to come thru at work. Can ya'll fix the internal server error ting pls. I'm famished 😴 https://t.co/HSwrCBqrY4","@693116 Sorry to hear about the trouble. Demand is very high today, but we'll try our best to get Krispy Kreme your way soon.","Hey, @115877 and @148768 my fat ass is tryna get some of these free doughnuts to come thru at work. Can ya'll fix the internal server error ting pls. I'm famished 😴 https://t.co/HSwrCBqrY4",app_functionality,False,3,2017-11-14 14:22:32+00:00,2,1
2410684,@115877 what's happening with my Krispy Kreme?,"@693111 Sorry for the trouble, Jack! We're working hard to get Krispy Kreme to as many people as possible, keep trying.",@115877 what's happening with my Krispy Kreme?,app_functionality,False,2,2017-11-14 14:22:37+00:00,1,1
2407254,@Uber_Support you all need to stop playing games. It won’t let me drive this morning because it wants me to upload docs for ski Uber,@692285 We're here to help! Send us a DM with your email address so we can connect.,@Uber_Support you all need to stop playing games. It won’t let me drive this morning because it wants me to upload docs for ski Uber,other,False,2,2017-11-14 14:22:40+00:00,1,1
2410691,#heartbreak @115877 @148768 https://t.co/i4MNisJoPJ,"@693113 We're sorry, and we're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",#heartbreak @115877 @148768 https://t.co/i4MNisJoPJ,other,False,5,2017-11-14 14:22:41+00:00,3,2
2426139,"@148768 @115877 So close to getting free Krispy Kremes, and yet so far away! https://t.co/yMsZETdqfv","@696678 We're so sorry you didn’t get your free Original Glazed Dozen box, Danny. Demand was through the roof and stocks ran out! Stay tuned for more fun promotions soon!","@148768 @115877 So close to getting free Krispy Kremes, and yet so far away! https://t.co/yMsZETdqfv",other,True,6,2017-11-14 14:23:31+00:00,5,1
2410861,.@115877 yet another example of an organisation crashing under #highdemand  #KrispyKreme #fail #UberEATS https://t.co/GGGkLu0elq https://t.co/NiSu2vfBtm,"@693172 We're sorry. We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",.@115877 yet another example of an organisation crashing under #highdemand  #KrispyKreme #fail #UberEATS https://t.co/GGGkLu0elq https://t.co/NiSu2vfBtm,app_functionality,False,2,2017-11-14 14:23:43+00:00,1,1
2410662,@Uber_Support #uber please contact me urgently,@693102 We're here to help. Please reach out to us directly from here: https://t.co/aJtaJUOowi and a member of our team will follow up!,@Uber_Support #uber please contact me urgently,other,False,2,2017-11-14 14:24:22+00:00,1,1
2410657,Krispy Kreme was high on the priorities today then @115877 crashes. DA FAQ?!?! https://t.co/K3jRZyPog9,"@693098 We're sorry, and we're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",Krispy Kreme was high on the priorities today then @115877 crashes. DA FAQ?!?! https://t.co/K3jRZyPog9,app_functionality,False,2,2017-11-14 14:24:26+00:00,1,1
2410648,@115877 why partner with @148768 to do a promotion if you're going to cancel my order when I put it through at 2:05pm. Ridiculous,"@693093 We’re sorry to hear that, Sash. Please try and re-order again. If you would like us to look into it, send a note through the ""Help"" section in the UberEATS app.",@115877 why partner with @148768 to do a promotion if you're going to cancel my order when I put it through at 2:05pm. Ridiculous,cancellation,False,2,2017-11-14 14:24:36+00:00,1,1
2410671,@115877 Not sure this makes sense as an error? #donutkrossus https://t.co/gGFV1JTpwy,"@693105 Sorry for the trouble, Silvana The high volume of users accessing the app may have caused a crash creating errors, please refresh/restart your app and try again!",@115877 Not sure this makes sense as an error? #donutkrossus https://t.co/gGFV1JTpwy,app_functionality,False,2,2017-11-14 14:24:43+00:00,1,1
2410634,"Wow, @115877 falling apart like wet cake. Stores appearing in the search, and then not, getting things in basket and then crash! Disaster!","@243820 We've been overwhelmed by demand! Keep trying, and we hope to get to you ASAP.","Wow, @115877 falling apart like wet cake. Stores appearing in the search, and then not, getting things in basket and then crash! Disaster!",app_functionality,False,2,2017-11-14 14:24:49+00:00,1,1
2409075,Rude. Cancelled my order https://t.co/l5vQNIUxH4,"@131555 We've been overwhelmed by demand! Keep trying, and we hope to get to you ASAP.",Rude. Cancelled my order https://t.co/l5vQNIUxH4,ride_status,False,2,2017-11-14 14:24:51+00:00,1,1
2410665,@Uber_Support send help! Trying to get my team some Krispy Kremes https://t.co/ThfSEf5KBD,"@693103 We're sorry, Matthew. We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",@Uber_Support send help! Trying to get my team some Krispy Kremes https://t.co/ThfSEf5KBD,other,False,2,2017-11-14 14:25:01+00:00,1,1
2407200,@115873 why am I having problems again? I booked an UberPool last night for 3.10$. It was from my job to my house. My Uber driver went to JFK after dropping me off and charged me for it. WTH?,@692271 Sorry to hear about that! Can you please contact us via https://t.co/K05RdmK3t4 so our team can connect.,@115873 why am I having problems again? I booked an UberPool last night for 3.10$. It was from my job to my house. My Uber driver went to JFK after dropping me off and charged me for it. WTH?,ride_status,False,2,2017-11-14 14:25:04+00:00,1,1
2410642,"Psst hey, wanna buy some processing capacity?? @115877 https://t.co/QIzAPfg1Vk",@693089 Thanks for reaching out. We're experiencing exceptionally high traffic on the platform from all the users excited about his promotional offer. We appreciate your patience!,"Psst hey, wanna buy some processing capacity?? @115877 https://t.co/QIzAPfg1Vk",other,False,2,2017-11-14 14:25:20+00:00,1,1
2410615,"@115877 still checking the app to see if @148768 come back. I tell ya, your negligence is creating me being negligent at my job. So so much negligence","@693081 We've been overwhelmed by demand! Supply is limited, but please keep trying.","@115877 still checking the app to see if @148768 come back. I tell ya, your negligence is creating me being negligent at my job. So so much negligence",app_functionality,False,2,2017-11-14 14:25:36+00:00,1,1
2412853,THIS IS ABSOLUTELY UNACCEPTABLE @148768  AND A TERRIBLE PR FAIL. I EXPECTED DOUGHNUTS WYD WYD WYD?? @115877 https://t.co/Qi7HuBMzEh,@693642 Thanks for reaching out. We're experiencing exceptionally high traffic on the platform from all the users excited about his promotional offer. We appreciate your patience!,THIS IS ABSOLUTELY UNACCEPTABLE @148768  AND A TERRIBLE PR FAIL. I EXPECTED DOUGHNUTS WYD WYD WYD?? @115877 https://t.co/Qi7HuBMzEh,complaint,True,5,2017-11-14 14:25:40+00:00,4,1
2407046,@148768 @115877 @131077 I was waiting on my order and this is the message that popped up https://t.co/NM6QKSqBDi,@692227 We're so sorry you didn’t get your free Original Glazed Dozen box. Demand was through the roof and stocks ran out. Stay tuned for more fun promotions soon!,@148768 @115877 @131077 I was waiting on my order and this is the message that popped up https://t.co/NM6QKSqBDi,ride_status,False,5,2017-11-14 14:25:43+00:00,3,2
2407308,Anyone managed to get free doughnuts or did uber just lie to us #KrispyKreme #UberEATS https://t.co/5tkoSn1x7T,"@692302 We've been overwhelmed by demand! Supply is limited, but please keep trying.",Anyone managed to get free doughnuts or did uber just lie to us #KrispyKreme #UberEATS https://t.co/5tkoSn1x7T,other,False,2,2017-11-14 14:25:46+00:00,1,1
2410636,@115877 and @148768 are letting me down harder than an absent parent.,"@693086 We're sorry, Manuel. We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",@115877 and @148768 are letting me down harder than an absent parent.,other,False,2,2017-11-14 14:25:50+00:00,1,1
2407191,"So, @Uber_Support OWES me 3 free rides, from people using MY promo code...I still haven't received em'.","@692267 We're here to help! Send us a DM with your email address, contact no. associated with your uber account  and more specifc details so we can further assist your concern.","So, @Uber_Support OWES me 3 free rides, from people using MY promo code...I still haven't received em'.",ride_status,False,2,2017-11-14 14:25:52+00:00,1,1
2410638,"Genius marketing @148768. Offer 36,000 free #doughnuts in London at 2pm via @115877. Site crashes due to excess demand. Result? Thousands of Londoners left craving for #KrispyKreme.",@693087 Thanks for reaching out. We're experiencing exceptionally high traffic on the platform from all the users excited about his promotional offer. We appreciate your patience!,"Genius marketing @148768. Offer 36,000 free #doughnuts in London at 2pm via @115877. Site crashes due to excess demand. Result? Thousands of Londoners left craving for #KrispyKreme.",app_functionality,False,2,2017-11-14 14:25:54+00:00,1,1
2410606,#nonexistentoffertuesday @148768 @115877 https://t.co/bM0goIAiT7,"@693077 We've been overwhelmed by demand! Supply is limited, but please keep trying.",#nonexistentoffertuesday @148768 @115877 https://t.co/bM0goIAiT7,other,False,2,2017-11-14 14:25:58+00:00,1,1
2410613,@115877 you feed me all lies https://t.co/7cm6ga6fza,"@693080 We're sorry, Nathalie. We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",@115877 you feed me all lies https://t.co/7cm6ga6fza,other,False,2,2017-11-14 14:26:05+00:00,1,1
2407060,All of London when @115877 let’s us down again... this time with @148768 is it some kind of lesson in aid of #WorldDiabetesDay2017 #UberEATS #KrispyKreme https://t.co/ye1wBdNEyR,"@402587 Hey, Aimee. Please note, demand is high. Keep trying!",All of London when @115877 let’s us down again... this time with @148768 is it some kind of lesson in aid of #WorldDiabetesDay2017 #UberEATS #KrispyKreme https://t.co/ye1wBdNEyR,other,False,5,2017-11-14 14:26:31+00:00,4,1
2407117,FFS I EVEN PLACED AN ORDER AND IT WAS CANCELLED 10 MINS L8R https://t.co/Qz6Vla9TEO,@692246 We're so sorry you didn’t receive your free Original Glazed Dozen box. Demand was through the roof and stocks ran out! Stay tuned for more fun promotions soon!,FFS I EVEN PLACED AN ORDER AND IT WAS CANCELLED 10 MINS L8R https://t.co/Qz6Vla9TEO,ride_status,False,4,2017-11-14 14:26:32+00:00,2,2
2413670,@148768 promotion has crashed @115877 . @162896 if you want to steal their thunder and give me free donuts you’re more than welcome to 😜,"@693832 We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",@148768 promotion has crashed @115877 . @162896 if you want to steal their thunder and give me free donuts you’re more than welcome to 😜,app_functionality,False,3,2017-11-14 14:26:35+00:00,2,1
2410640,But my delivery address is like five doors away from Krispy Kreme #KrispyKreme #UberEATS https://t.co/7RrxWU8cnf,"@693088 Hey Phil. Demand is very high today, but we'll try our best to get a sugary treat your way soon.",But my delivery address is like five doors away from Krispy Kreme #KrispyKreme #UberEATS https://t.co/7RrxWU8cnf,other,False,2,2017-11-14 14:26:42+00:00,1,1
2407958,"Useless, *deletes app* @115877","@470400 We've been overwhelmed by demand! Supply is limited, but please keep trying.","Useless, *deletes app* @115877",app_functionality,False,5,2017-11-14 14:26:52+00:00,3,2
2410752,"Managed to get an order through to @148768 Liverpool Street with @115877 , sadly they cancelled the order ☹️","@693138 We're sorry to hear about this issue, James. We've been overwhelmed by demand! Supply is limited, but please keep trying.","Managed to get an order through to @148768 Liverpool Street with @115877 , sadly they cancelled the order ☹️",ride_status,False,2,2017-11-14 14:27:10+00:00,1,1
2412933,Don’t you just hate when you’re denied free stuff? @148768 nice idea but @115877  fucked up. #giveusthedonuts https://t.co/eak3xXkn6J,"@693667 We're sorry Mo, we're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",Don’t you just hate when you’re denied free stuff? @148768 nice idea but @115877  fucked up. #giveusthedonuts https://t.co/eak3xXkn6J,other,False,2,2017-11-14 14:27:19+00:00,1,1
2409587,@Uber_Support mine are in my cart can’t I get my donuts https://t.co/jwPCMYA2jW,@681309 We're so sorry you didn’t your FREE Original Glazed Dozen box. Demand was through the roof and stocks ran out! Stay tuned for more fun promotions soon!,@Uber_Support mine are in my cart can’t I get my donuts https://t.co/jwPCMYA2jW,other,False,3,2017-11-14 14:27:26+00:00,2,1
2413077,@115877 @148768 your promo for free dozen glazed donuts is not working. The order does not go through,"@693697 We're sorry to hear that. We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",@115877 @148768 your promo for free dozen glazed donuts is not working. The order does not go through,app_functionality,False,2,2017-11-14 14:27:28+00:00,1,1
2410678,"@115877 No Krispy Kreme appearing on my app, closest is Hammersmith. Can you sort this?? @94142",@693107 We’re sorry -- it looks like you are outside of Krispy Kreme’s delivery area. Stay tuned for more fun promotions soon!,"@115877 No Krispy Kreme appearing on my app, closest is Hammersmith. Can you sort this?? @94142",app_functionality,False,5,2017-11-14 14:27:29+00:00,4,1
2404096,So I go in my app and it says my ride was cancelled @115873 but i was still charged like I took the ride??' https://t.co/o8UBcEKX52,@138405 We can take a look on these. Kindly send a note here: https://t.co/a2H78GHc13 so we can connect.,So I go in my app and it says my ride was cancelled @115873 but i was still charged like I took the ride??' https://t.co/o8UBcEKX52,ride_status,False,2,2017-11-14 14:27:30+00:00,1,1
2411568,@148768 @Uber_Support give donut,"@693321 We're sorry we couldn't get to everyone, but stay tuned for more fun promotions soon!",@148768 @Uber_Support give donut,other,False,3,2017-11-14 14:27:32+00:00,2,1
2412936,@115877 why can I not find Krispy Kreme in London!!! They are giving away free dougnuts for gods sake!! Get it sorted!!,@693668 We're so sorry you didn’t get your free Original Glazed Dozen box. Demand was through the roof and stocks ran out. Stay tuned for more fun promotions soon!,@115877 why can I not find Krispy Kreme in London!!! They are giving away free dougnuts for gods sake!! Get it sorted!!,other,False,5,2017-11-14 14:27:38+00:00,3,2
2413060,@uber_support your app isn't showing krispy kremes? I just want my doughnuts :(,@693692 We’re sorry -- it looks like you are outside of Krispy Kreme’s delivery area. Stay tuned for more fun promotions soon!,@uber_support your app isn't showing krispy kremes? I just want my doughnuts :(,app_functionality,False,2,2017-11-14 14:27:49+00:00,1,1
2412923,@148768 @115877 THIS IS NOT OKAY 😡 https://t.co/19uk9p2ERh,@691549 We have followed up via DM.,@148768 @115877 THIS IS NOT OKAY 😡 https://t.co/19uk9p2ERh,other,False,2,2017-11-14 14:27:54+00:00,1,1
2412945,@115877 why was my free Krispy Kreme order cancelled?!?,@693670 We're so sorry you didn’t get your free Original Glazed Dozen box. Demand was through the roof and stocks ran out. Stay tuned for more fun promotions soon!,@115877 why was my free Krispy Kreme order cancelled?!?,ride_status,False,5,2017-11-14 14:28:17+00:00,3,2
2408950,Was this a big hoax @115877 ? Free doughnuts on #WorldDiabetesDay then when everyone signs up remove #KrispyKreme from menu?,@692685 Demand is very high today. We're working hard to get Krispy Kreme to as many people as possible. Please keep trying!,Was this a big hoax @115877 ? Free doughnuts on #WorldDiabetesDay then when everyone signs up remove #KrispyKreme from menu?,other,False,2,2017-11-14 14:29:06+00:00,1,1
2412898,@148768 @115877 We've been trying to get the krispy kreme offer since 2pm but it's just been cancelled (after being accepted). I'm 0.4miles from the Holborn store. Do you know what's going on please?,"@693658 Thanks for reaching out, Hattie, demand is exceptionally high with all our users so excited for this promotional offer, and stock is low. You can try another location, and stay tuned for more fun promotions soon!",@148768 @115877 We've been trying to get the krispy kreme offer since 2pm but it's just been cancelled (after being accepted). I'm 0.4miles from the Holborn store. Do you know what's going on please?,ride_status,False,3,2017-11-14 14:29:11+00:00,2,1
2412911,WOULD YOU FIX UP PLS @115877,"@620180 We're sorry to hear about this. We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",WOULD YOU FIX UP PLS @115877,other,False,3,2017-11-14 14:29:14+00:00,2,1
2412908,@115877 @148768 cheers for nothing. https://t.co/ADEfvxEvVH,@693660 We’re sorry -- it looks like you are outside of Krispy Kreme’s delivery area. Stay tuned for more fun promotions soon!,@115877 @148768 cheers for nothing. https://t.co/ADEfvxEvVH,other,False,2,2017-11-14 14:29:18+00:00,1,1
2412891,@115877 and @148768 have really screwed up this 'free donuts' offer huh?,"@693656 Sorry to hear about any trouble you're having, Phil. Please note, demand is high. We recommend to keep trying to place the order.",@115877 and @148768 have really screwed up this 'free donuts' offer huh?,other,False,2,2017-11-14 14:29:36+00:00,1,1
2412888,"@115877 @148768  what gives not even on the app been trying since 2pm , got as far as check out then had various errors https://t.co/FGn9FU7KVX",@693655 We're so sorry you didn’t get your free Original Glazed Dozen box. We experienced a technical issue. Stay tuned for more fun promotions soon!,"@115877 @148768  what gives not even on the app been trying since 2pm , got as far as check out then had various errors https://t.co/FGn9FU7KVX",app_functionality,False,4,2017-11-14 14:29:40+00:00,2,2
2412893,@148768 Managed to finally get a box in my cart but got ‘Internal Server Error’ every time I clicked place order. Now the stores have disappeared from the app again. This isn’t working is it? @115877,"@414811 We've been overwhelmed by demand! Please try uninstalling and reinstalling the app. Supply is limited, but please keep trying.",@148768 Managed to finally get a box in my cart but got ‘Internal Server Error’ every time I clicked place order. Now the stores have disappeared from the app again. This isn’t working is it? @115877,app_functionality,False,2,2017-11-14 14:29:45+00:00,1,1
2412895,@115877 ?!!! https://t.co/VOMNSZ6Dbj,"@693657 We're sorry, and we're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",@115877 ?!!! https://t.co/VOMNSZ6Dbj,other,False,2,2017-11-14 14:29:53+00:00,1,1
2412863,I’m never using @115873 / @115877 again 😔 https://t.co/9slqEN3wE4,"@693647 We’re sorry to hear that, Jaxen. Please try and re-order again. If you would like us to look into it, send a note through the ""Help"" section in the UberEATS app.",I’m never using @115873 / @115877 again 😔 https://t.co/9slqEN3wE4,other,False,3,2017-11-14 14:30:00+00:00,2,1
2412881,What the hell UberEATS?! #KrispyKreme https://t.co/aMiGoBwRXi,"@693652 Sorry to hear about the trouble. We've been overwhelmed by demand! Supply is limited, but please keep trying.",What the hell UberEATS?! #KrispyKreme https://t.co/aMiGoBwRXi,other,False,2,2017-11-14 14:30:01+00:00,1,1
2408925,"@Uber_Support @115877 has crashed, really not happy",@692673 Sorry to hear that! Demand is very high today. We're working hard to get Krispy Kreme to as many people as possible. Please keep trying.,"@Uber_Support @115877 has crashed, really not happy",app_functionality,False,2,2017-11-14 14:30:08+00:00,1,1
2412872,No surprise @115877 &amp; @148768 #fail with system crash! Sad day no Krispy Kreme ☹️,"@693649 We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",No surprise @115877 &amp; @148768 #fail with system crash! Sad day no Krispy Kreme ☹️,app_functionality,False,2,2017-11-14 14:30:20+00:00,1,1
2412865,Trying to be the office hero but @115877 won’t let me order @148768 even thought I had them in my cart 😭😭😭,@289683 We're working hard to get Krispy Kreme to as many people as possible! Keep trying.,Trying to be the office hero but @115877 won’t let me order @148768 even thought I had them in my cart 😭😭😭,other,False,2,2017-11-14 14:30:23+00:00,1,1
2412848,So @148768 unwittingly unleashed a DDoS on @115877 today in London. #DistributedDenialOfDoughnuts,"@693641 We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",So @148768 unwittingly unleashed a DDoS on @115877 today in London. #DistributedDenialOfDoughnuts,other,False,3,2017-11-14 14:30:27+00:00,2,1
2412858,"@115877 @148768 The UberEats App crashed, the Free Krispy Kremes Promotion is not working, disappointment! :(","@693645 We're sorry, and we're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.","@115877 @148768 The UberEats App crashed, the Free Krispy Kremes Promotion is not working, disappointment! :(",app_functionality,False,2,2017-11-14 14:30:31+00:00,1,1
2407080,Finally made a @148768 order on @115877 and they cancel it after 15 minutes! #outrage,"@692237 We’re sorry to hear that, Johnny. Please try and re-order again. If you would like us to look into it, send a note through the ""Help"" section in the UberEATS app.",Finally made a @148768 order on @115877 and they cancel it after 15 minutes! #outrage,other,False,2,2017-11-14 14:30:41+00:00,1,1
